problem_id,source,mode,sample_idx,is_defeasible,is_monotonic,is_intensional,n_new_rules,n_defeasible_rules,n_contrary_rules,valid,generalises
t4_domain_0014_anon,qwen2.5-14b,direct,1,True,False,True,2,2,0,False,False
t4_domain_0014_anon,qwen2.5-14b,direct,2,True,False,True,1,1,0,False,False
t4_domain_0015_anon,qwen2.5-14b,direct,0,True,False,True,3,2,1,False,False
t4_domain_0015_anon,qwen2.5-14b,direct,1,True,False,True,5,3,1,False,False
t4_domain_0015_anon,qwen2.5-14b,direct,2,True,False,True,3,2,1,False,False
t4_domain_0016_anon,qwen2.5-14b,direct,0,True,False,True,4,2,1,False,False
t4_domain_0016_anon,qwen2.5-14b,direct,1,True,False,True,3,2,1,False,False
t4_domain_0016_anon,qwen2.5-14b,direct,2,True,False,True,3,1,1,False,False
t4_domain_0017_anon,qwen2.5-14b,direct,0,True,False,True,1,1,0,True,True
t4_domain_0017_anon,qwen2.5-14b,direct,1,True,False,True,2,2,0,False,False
t4_domain_0017_anon,qwen2.5-14b,direct,2,True,False,True,3,2,1,False,False
t4_domain_0018_anon,qwen2.5-14b,direct,0,True,False,True,4,2,1,False,False
t4_domain_0018_anon,qwen2.5-14b,direct,1,True,False,True,4,2,1,False,False
t4_domain_0018_anon,qwen2.5-14b,direct,2,True,False,True,2,2,0,False,False
t4_domain_0019_anon,qwen2.5-14b,direct,0,True,False,True,2,2,0,False,False
t4_domain_0019_anon,qwen2.5-14b,direct,1,True,False,True,2,2,0,False,False
t4_domain_0019_anon,qwen2.5-14b,direct,2,False,True,True,1,0,0,False,False
t5_twopath_0000_anon,qwen2.5-14b,direct,0,True,False,True,4,4,1,False,False
t5_twopath_0000_anon,qwen2.5-14b,direct,1,True,False,True,4,2,1,False,False
t5_twopath_0000_anon,qwen2.5-14b,direct,2,True,False,True,2,1,1,False,False
t5_twopath_0001_anon,qwen2.5-14b,direct,0,True,False,True,2,2,0,True,True
t5_twopath_0001_anon,qwen2.5-14b,direct,1,True,False,True,4,4,1,False,False
t5_twopath_0001_anon,qwen2.5-14b,direct,2,True,False,True,3,3,1,False,False
t5_twopath_0002_anon,qwen2.5-14b,direct,0,True,False,True,4,4,1,False,False
t5_twopath_0002_anon,qwen2.5-14b,direct,1,True,False,True,3,3,1,False,False
t5_twopath_0002_anon,qwen2.5-14b,direct,2,True,False,True,4,4,1,False,False
t5_twopath_0003_anon,qwen2.5-14b,direct,0,True,False,True,2,2,0,True,True
t5_twopath_0003_anon,qwen2.5-14b,direct,1,True,False,True,3,3,1,False,False
t5_twopath_0003_anon,qwen2.5-14b,direct,2,True,False,True,4,4,1,False,False
t5_twopath_0004_anon,qwen2.5-14b,direct,0,True,False,True,4,2,1,False,False
t5_twopath_0004_anon,qwen2.5-14b,direct,1,True,False,True,2,2,1,False,False
t5_twopath_0004_anon,qwen2.5-14b,direct,2,True,False,True,2,2,1,False,False
t5_twopath_0005_anon,qwen2.5-14b,direct,0,True,False,True,4,4,1,False,False
t5_twopath_0005_anon,qwen2.5-14b,direct,1,True,False,True,4,4,2,False,False
t5_twopath_0005_anon,qwen2.5-14b,direct,2,True,False,True,2,2,1,False,False
t5_twopath_0006_anon,qwen2.5-14b,direct,0,True,False,True,3,2,0,False,False
t5_twopath_0006_anon,qwen2.5-14b,direct,1,True,False,True,3,3,1,False,False
t5_twopath_0006_anon,qwen2.5-14b,direct,2,True,False,True,3,3,1,False,False
t5_twopath_0007_anon,qwen2.5-14b,direct,0,True,False,True,4,4,1,False,False
t5_twopath_0007_anon,qwen2.5-14b,direct,1,True,False,True,3,3,1,False,False
t5_twopath_0007_anon,qwen2.5-14b,direct,2,True,False,True,4,4,1,False,False
t5_twopath_0008_anon,qwen2.5-14b,direct,0,True,False,True,3,3,1,False,False
t5_twopath_0008_anon,qwen2.5-14b,direct,1,True,False,True,2,2,0,True,True
t5_twopath_0008_anon,qwen2.5-14b,direct,2,True,False,True,4,4,1,False,False
t5_twopath_0009_anon,qwen2.5-14b,direct,0,True,False,True,4,2,1,False,False
t5_twopath_0009_anon,qwen2.5-14b,direct,1,True,False,True,2,2,1,False,False
t5_twopath_0009_anon,qwen2.5-14b,direct,2,True,False,True,2,1,1,False,False
t5_twopath_0010_anon,qwen2.5-14b,direct,0,True,False,True,4,4,1,False,False
t5_twopath_0010_anon,qwen2.5-14b,direct,1,True,False,True,2,2,0,True,True
t5_twopath_0010_anon,qwen2.5-14b,direct,2,True,False,True,2,2,0,True,True
t5_twopath_0011_anon,qwen2.5-14b,direct,0,True,False,True,4,4,1,False,False
t5_twopath_0011_anon,qwen2.5-14b,direct,1,True,False,True,3,2,1,False,False
t5_twopath_0011_anon,qwen2.5-14b,direct,2,True,False,True,4,4,1,False,False
t5_twopath_0012_anon,qwen2.5-14b,direct,0,True,False,True,3,3,1,False,False
t5_twopath_0012_anon,qwen2.5-14b,direct,1,True,False,True,2,2,1,False,False
t5_twopath_0012_anon,qwen2.5-14b,direct,2,True,False,True,5,5,2,False,False
t5_twopath_0013_anon,qwen2.5-14b,direct,0,True,False,True,3,3,1,False,False
t5_twopath_0013_anon,qwen2.5-14b,direct,1,True,False,True,4,4,1,False,False
t5_twopath_0013_anon,qwen2.5-14b,direct,2,True,False,True,4,4,1,False,False
t5_twopath_0014_anon,qwen2.5-14b,direct,0,True,False,True,2,2,0,False,False
t5_twopath_0014_anon,qwen2.5-14b,direct,1,True,False,True,3,3,1,False,False
t5_twopath_0014_anon,qwen2.5-14b,direct,2,True,False,True,4,4,1,False,False
t5_twopath_0015_anon,qwen2.5-14b,direct,0,True,False,True,3,3,0,False,False
t5_twopath_0015_anon,qwen2.5-14b,direct,1,True,False,True,4,4,1,False,False
t5_twopath_0015_anon,qwen2.5-14b,direct,2,True,False,True,4,4,2,False,False
t5_twopath_0016_anon,qwen2.5-14b,direct,0,True,False,True,5,5,1,False,False
t5_twopath_0016_anon,qwen2.5-14b,direct,1,True,False,True,4,4,1,False,False
t5_twopath_0016_anon,qwen2.5-14b,direct,2,True,False,True,4,4,2,False,False
t5_twopath_0017_anon,qwen2.5-14b,direct,0,True,False,True,4,4,1,False,False
t5_twopath_0017_anon,qwen2.5-14b,direct,1,True,False,True,7,3,2,False,False
t5_twopath_0017_anon,qwen2.5-14b,direct,2,True,False,True,2,2,1,False,False
t5_twopath_0018_anon,qwen2.5-14b,direct,0,True,False,True,2,2,1,False,False
t5_twopath_0018_anon,qwen2.5-14b,direct,1,True,False,True,3,3,1,False,False
t5_twopath_0018_anon,qwen2.5-14b,direct,2,True,False,True,4,2,2,False,False
t5_twopath_0019_anon,qwen2.5-14b,direct,0,True,False,True,3,3,1,False,False
t5_twopath_0019_anon,qwen2.5-14b,direct,1,True,False,True,3,3,1,False,False
t5_twopath_0019_anon,qwen2.5-14b,direct,2,True,False,True,2,2,0,False,False
nixon_diamond_anon,qwen2.5-14b,cot,0,True,False,True,2,1,2,False,False
nixon_diamond_anon,qwen2.5-14b,cot,1,True,False,True,3,2,1,False,False
nixon_diamond_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,False,False
flies_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,True,True
flies_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,True,True
flies_anon,qwen2.5-14b,cot,2,True,False,True,8,2,1,False,False
tax_law_anon,qwen2.5-14b,cot,0,True,False,True,7,2,1,False,False
tax_law_anon,qwen2.5-14b,cot,1,True,False,False,6,1,1,False,False
tax_law_anon,qwen2.5-14b,cot,2,True,False,True,8,2,2,False,False
t1_mono_0000_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,True,False
t1_mono_0000_anon,qwen2.5-14b,cot,1,False,True,True,1,0,0,True,True
t1_mono_0000_anon,qwen2.5-14b,cot,2,True,False,True,4,2,0,False,False
t1_mono_0001_anon,qwen2.5-14b,cot,0,True,False,True,9,3,1,False,False
t1_mono_0001_anon,qwen2.5-14b,cot,1,True,False,True,9,2,1,False,False
t1_mono_0001_anon,qwen2.5-14b,cot,2,True,False,True,9,1,1,False,False
t1_mono_0002_anon,qwen2.5-14b,cot,0,True,False,False,7,6,0,False,False
t1_mono_0002_anon,qwen2.5-14b,cot,1,False,True,False,2,0,0,False,False
t1_mono_0002_anon,qwen2.5-14b,cot,2,True,False,False,11,3,1,False,False
t1_mono_0003_anon,qwen2.5-14b,cot,0,True,False,True,2,2,1,False,False
t1_mono_0003_anon,qwen2.5-14b,cot,1,True,False,True,4,2,2,False,False
t1_mono_0003_anon,qwen2.5-14b,cot,2,True,False,True,9,3,1,False,False
t1_mono_0004_anon,qwen2.5-14b,cot,0,True,False,True,3,1,1,True,False
t1_mono_0004_anon,qwen2.5-14b,cot,1,True,False,True,7,1,1,False,False
t1_mono_0004_anon,qwen2.5-14b,cot,2,True,False,True,6,6,0,False,False
t1_mono_0005_anon,qwen2.5-14b,cot,0,True,False,True,1,1,0,True,True
t1_mono_0005_anon,qwen2.5-14b,cot,1,True,False,False,3,3,1,False,False
t1_mono_0005_anon,qwen2.5-14b,cot,2,True,False,True,8,1,1,False,False
t1_mono_0006_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,True,True
t1_mono_0006_anon,qwen2.5-14b,cot,1,True,False,True,5,1,1,False,False
t1_mono_0006_anon,qwen2.5-14b,cot,2,True,False,True,3,1,1,False,False
t1_mono_0007_anon,qwen2.5-14b,cot,0,True,False,True,9,1,1,False,False
t1_mono_0007_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,True,True
t1_mono_0007_anon,qwen2.5-14b,cot,2,False,True,True,1,0,0,True,True
t1_mono_0008_anon,qwen2.5-14b,cot,0,True,False,True,6,1,1,False,False
t1_mono_0008_anon,qwen2.5-14b,cot,1,True,False,True,3,2,1,True,False
t1_mono_0008_anon,qwen2.5-14b,cot,2,True,False,True,9,2,1,False,False
t1_mono_0009_anon,qwen2.5-14b,cot,0,True,False,True,8,2,0,False,False
t1_mono_0009_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,False,False
t1_mono_0009_anon,qwen2.5-14b,cot,2,True,False,True,2,2,0,False,False
t1_mono_0010_anon,qwen2.5-14b,cot,0,True,False,True,9,6,1,False,False
t1_mono_0010_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,True,True
t1_mono_0010_anon,qwen2.5-14b,cot,2,True,False,True,5,2,2,False,False
t1_mono_0011_anon,qwen2.5-14b,cot,0,True,False,True,9,1,2,False,False
t1_mono_0011_anon,qwen2.5-14b,cot,1,True,False,True,9,1,1,False,False
t1_mono_0011_anon,qwen2.5-14b,cot,2,True,False,True,3,1,1,True,True
t1_mono_0012_anon,qwen2.5-14b,cot,0,True,False,True,10,10,0,False,False
t1_mono_0012_anon,qwen2.5-14b,cot,1,True,False,True,6,6,0,False,False
t1_mono_0012_anon,qwen2.5-14b,cot,2,True,False,True,2,2,1,False,False
t1_mono_0013_anon,qwen2.5-14b,cot,0,True,False,True,7,1,1,False,False
t1_mono_0013_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,False,False
t1_mono_0013_anon,qwen2.5-14b,cot,2,True,False,True,6,1,1,False,False
t1_mono_0014_anon,qwen2.5-14b,cot,0,True,False,True,2,1,0,False,False
t1_mono_0014_anon,qwen2.5-14b,cot,1,False,True,True,1,0,0,True,False
t1_mono_0014_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,False,False
t1_mono_0015_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,True,True
t1_mono_0015_anon,qwen2.5-14b,cot,1,True,False,True,8,1,2,False,False
t1_mono_0015_anon,qwen2.5-14b,cot,2,True,False,True,9,2,0,False,False
t1_mono_0016_anon,qwen2.5-14b,cot,0,True,False,True,8,1,1,False,False
t1_mono_0016_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,False,False
t1_mono_0016_anon,qwen2.5-14b,cot,2,True,False,True,8,1,1,False,False
t1_mono_0017_anon,qwen2.5-14b,cot,0,True,False,True,5,3,0,False,False
t1_mono_0017_anon,qwen2.5-14b,cot,1,True,False,True,10,3,0,False,False
t1_mono_0017_anon,qwen2.5-14b,cot,2,False,True,True,2,0,0,True,False
t1_mono_0018_anon,qwen2.5-14b,cot,0,True,False,True,4,1,0,False,False
t1_mono_0018_anon,qwen2.5-14b,cot,1,True,False,True,7,2,1,False,False
t1_mono_0018_anon,qwen2.5-14b,cot,2,True,False,True,3,1,2,False,False
t1_mono_0019_anon,qwen2.5-14b,cot,0,True,False,True,6,4,1,False,False
t1_mono_0019_anon,qwen2.5-14b,cot,1,True,False,False,6,4,0,False,False
t1_mono_0019_anon,qwen2.5-14b,cot,2,True,False,True,8,2,1,False,False
t2_defeas_0000_anon,qwen2.5-14b,cot,0,True,False,False,4,4,2,False,False
t2_defeas_0000_anon,qwen2.5-14b,cot,1,True,False,True,5,1,0,False,False
t2_defeas_0000_anon,qwen2.5-14b,cot,2,True,False,True,1,1,0,False,False
t2_defeas_0001_anon,qwen2.5-14b,cot,0,True,False,True,1,1,0,False,False
t2_defeas_0001_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,False,False
t2_defeas_0001_anon,qwen2.5-14b,cot,2,True,False,True,11,1,1,False,False
t2_defeas_0002_anon,qwen2.5-14b,cot,0,True,False,False,3,2,1,False,False
t2_defeas_0002_anon,qwen2.5-14b,cot,1,True,False,True,3,1,1,False,False
t2_defeas_0002_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,True,True
t2_defeas_0003_anon,qwen2.5-14b,cot,0,True,False,False,13,9,0,False,False
t2_defeas_0003_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,True,True
t2_defeas_0003_anon,qwen2.5-14b,cot,2,False,True,False,2,0,0,True,False
t2_defeas_0004_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,True,True
t2_defeas_0004_anon,qwen2.5-14b,cot,1,False,True,True,1,0,0,False,False
t2_defeas_0004_anon,qwen2.5-14b,cot,2,True,False,True,6,1,1,False,False
t2_defeas_0005_anon,qwen2.5-14b,cot,0,False,True,True,1,0,0,False,False
t2_defeas_0005_anon,qwen2.5-14b,cot,1,True,False,True,9,2,0,False,False
t2_defeas_0005_anon,qwen2.5-14b,cot,2,True,False,True,12,2,1,False,False
t2_defeas_0006_anon,qwen2.5-14b,cot,0,False,True,True,1,0,0,False,False
t2_defeas_0006_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,False,False
t2_defeas_0006_anon,qwen2.5-14b,cot,2,True,False,True,1,1,0,False,False
t2_defeas_0007_anon,qwen2.5-14b,cot,0,False,True,True,1,0,0,False,False
t2_defeas_0007_anon,qwen2.5-14b,cot,1,True,False,True,5,2,0,False,False
t2_defeas_0007_anon,qwen2.5-14b,cot,2,True,False,True,1,1,0,False,False
t2_defeas_0008_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,False,False
t2_defeas_0008_anon,qwen2.5-14b,cot,1,True,False,True,3,2,1,True,False
t2_defeas_0008_anon,qwen2.5-14b,cot,2,True,False,True,10,1,0,False,False
t2_defeas_0009_anon,qwen2.5-14b,cot,0,True,False,True,7,6,0,False,False
t2_defeas_0009_anon,qwen2.5-14b,cot,1,True,False,True,9,1,0,False,False
t2_defeas_0009_anon,qwen2.5-14b,cot,2,True,False,True,1,1,0,False,False
t2_defeas_0010_anon,qwen2.5-14b,cot,0,True,False,True,1,1,0,False,False
t2_defeas_0010_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,True,True
t2_defeas_0010_anon,qwen2.5-14b,cot,2,True,False,False,15,3,0,False,False
t2_defeas_0011_anon,qwen2.5-14b,cot,0,False,True,True,1,0,0,False,False
t2_defeas_0011_anon,qwen2.5-14b,cot,1,True,False,True,4,2,0,False,False
t2_defeas_0011_anon,qwen2.5-14b,cot,2,True,False,False,9,9,0,False,False
t2_defeas_0012_anon,qwen2.5-14b,cot,0,True,False,True,8,8,0,False,False
t2_defeas_0012_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,False,False
t2_defeas_0012_anon,qwen2.5-14b,cot,2,True,False,False,6,1,2,False,False
t2_defeas_0013_anon,qwen2.5-14b,cot,0,True,False,True,4,2,0,False,False
t2_defeas_0013_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,False,False
t2_defeas_0013_anon,qwen2.5-14b,cot,2,True,False,True,12,2,0,False,False
t2_defeas_0014_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,False,False
t2_defeas_0014_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,True,True
t2_defeas_0014_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,False,False
t2_defeas_0015_anon,qwen2.5-14b,cot,0,True,False,False,4,2,2,True,False
t2_defeas_0015_anon,qwen2.5-14b,cot,1,True,False,True,4,2,2,True,False
t2_defeas_0015_anon,qwen2.5-14b,cot,2,True,False,True,9,1,1,False,False
t2_defeas_0016_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,False,False
t2_defeas_0016_anon,qwen2.5-14b,cot,1,True,False,True,18,5,0,False,False
t2_defeas_0016_anon,qwen2.5-14b,cot,2,True,False,True,10,9,0,False,False
t2_defeas_0017_anon,qwen2.5-14b,cot,0,False,True,False,2,0,0,True,False
t2_defeas_0017_anon,qwen2.5-14b,cot,1,True,False,True,3,3,0,False,False
t2_defeas_0017_anon,qwen2.5-14b,cot,2,True,False,True,4,2,2,True,False
t2_defeas_0018_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,True,True
t2_defeas_0018_anon,qwen2.5-14b,cot,1,True,False,True,7,5,1,False,False
t2_defeas_0018_anon,qwen2.5-14b,cot,2,True,False,True,4,2,2,False,False
t2_defeas_0019_anon,qwen2.5-14b,cot,0,True,False,True,3,1,1,False,False
t2_defeas_0019_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,False,False
t2_defeas_0019_anon,qwen2.5-14b,cot,2,True,False,True,1,1,0,False,False
t3_noise_0000_anon,qwen2.5-14b,cot,0,True,False,True,1,1,0,False,False
t3_noise_0000_anon,qwen2.5-14b,cot,1,True,False,True,7,1,1,False,False
t3_noise_0000_anon,qwen2.5-14b,cot,2,False,True,True,1,0,0,False,False
t3_noise_0001_anon,qwen2.5-14b,cot,0,True,False,True,10,1,1,False,False
t3_noise_0001_anon,qwen2.5-14b,cot,1,True,False,True,11,1,1,False,False
t3_noise_0001_anon,qwen2.5-14b,cot,2,True,False,True,1,1,0,True,True
t3_noise_0002_anon,qwen2.5-14b,cot,0,False,True,True,8,0,0,False,False
t3_noise_0002_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,True,True
t3_noise_0002_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,True,True
t3_noise_0003_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,False,False
t3_noise_0003_anon,qwen2.5-14b,cot,1,False,True,False,2,0,0,True,False
t3_noise_0003_anon,qwen2.5-14b,cot,2,False,True,False,2,0,0,True,False
t3_noise_0004_anon,qwen2.5-14b,cot,0,True,False,True,8,1,1,False,False
t3_noise_0004_anon,qwen2.5-14b,cot,1,True,False,True,3,1,1,False,False
t3_noise_0004_anon,qwen2.5-14b,cot,2,True,False,True,6,2,1,False,False
t3_noise_0005_anon,qwen2.5-14b,cot,0,True,False,False,3,3,0,False,False
t3_noise_0005_anon,qwen2.5-14b,cot,1,True,False,True,9,2,1,False,False
t3_noise_0005_anon,qwen2.5-14b,cot,2,True,False,True,8,1,1,False,False
t3_noise_0006_anon,qwen2.5-14b,cot,0,True,False,True,6,4,1,False,False
t3_noise_0006_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,True,True
t3_noise_0006_anon,qwen2.5-14b,cot,2,True,False,True,7,1,0,False,False
t3_noise_0007_anon,qwen2.5-14b,cot,0,True,False,True,17,3,0,False,False
t3_noise_0007_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,True,True
t3_noise_0007_anon,qwen2.5-14b,cot,2,True,False,True,4,3,0,False,False
t3_noise_0008_anon,qwen2.5-14b,cot,0,True,False,False,5,2,0,False,False
t3_noise_0008_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,False,False
t3_noise_0008_anon,qwen2.5-14b,cot,2,False,True,True,1,0,0,False,False
t3_noise_0009_anon,qwen2.5-14b,cot,0,True,False,True,1,1,0,False,False
t3_noise_0009_anon,qwen2.5-14b,cot,1,True,False,True,6,2,0,False,False
t3_noise_0009_anon,qwen2.5-14b,cot,2,True,False,True,6,6,0,False,False
t3_noise_0010_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,True,True
t3_noise_0010_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,True,True
t3_noise_0010_anon,qwen2.5-14b,cot,2,True,False,True,2,1,0,False,False
t3_noise_0011_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,False,False
t3_noise_0011_anon,qwen2.5-14b,cot,1,True,False,True,10,1,0,False,False
t3_noise_0011_anon,qwen2.5-14b,cot,2,True,False,True,3,1,1,True,True
t3_noise_0012_anon,qwen2.5-14b,cot,0,True,False,True,5,2,1,False,False
t3_noise_0012_anon,qwen2.5-14b,cot,1,True,False,True,4,2,1,False,False
t3_noise_0012_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,True,True
t3_noise_0013_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,False,False
t3_noise_0013_anon,qwen2.5-14b,cot,1,True,False,True,6,4,0,False,False
t3_noise_0013_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,True,True
t3_noise_0014_anon,qwen2.5-14b,cot,0,True,False,True,11,3,1,False,False
t3_noise_0014_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,False,False
t3_noise_0014_anon,qwen2.5-14b,cot,2,False,True,True,1,0,0,False,False
t3_noise_0015_anon,qwen2.5-14b,cot,0,True,False,True,8,1,1,False,False
t3_noise_0015_anon,qwen2.5-14b,cot,1,True,False,True,8,1,0,False,False
t3_noise_0015_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,False,False
t3_noise_0016_anon,qwen2.5-14b,cot,0,True,False,True,5,1,0,False,False
t3_noise_0016_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,False,False
t3_noise_0016_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,False,False
t3_noise_0017_anon,qwen2.5-14b,cot,0,True,False,True,4,1,0,False,False
t3_noise_0017_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,False,False
t3_noise_0017_anon,qwen2.5-14b,cot,2,True,False,True,3,2,1,True,False
t3_noise_0018_anon,qwen2.5-14b,cot,0,True,False,False,6,5,0,False,False
t3_noise_0018_anon,qwen2.5-14b,cot,1,True,False,True,9,2,1,False,False
t3_noise_0018_anon,qwen2.5-14b,cot,2,True,False,True,8,2,0,False,False
t3_noise_0019_anon,qwen2.5-14b,cot,0,False,True,True,1,0,0,False,False
t3_noise_0019_anon,qwen2.5-14b,cot,1,False,True,True,4,0,0,False,False
t3_noise_0019_anon,qwen2.5-14b,cot,2,False,True,True,1,0,0,False,False
t4_domain_0000_anon,qwen2.5-14b,cot,0,False,True,True,5,0,0,False,False
t4_domain_0000_anon,qwen2.5-14b,cot,1,True,False,True,9,1,1,False,False
t4_domain_0000_anon,qwen2.5-14b,cot,2,False,True,True,1,0,0,False,False
t4_domain_0001_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,True,True
t4_domain_0001_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,True,True
t4_domain_0001_anon,qwen2.5-14b,cot,2,True,False,True,4,3,0,False,False
t4_domain_0002_anon,qwen2.5-14b,cot,0,True,False,True,8,2,0,False,False
t4_domain_0002_anon,qwen2.5-14b,cot,1,False,True,True,3,0,0,True,False
t4_domain_0002_anon,qwen2.5-14b,cot,2,True,False,True,3,3,0,False,False
t4_domain_0003_anon,qwen2.5-14b,cot,0,True,False,True,1,1,0,False,False
t4_domain_0003_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,False,False
t4_domain_0003_anon,qwen2.5-14b,cot,2,True,False,True,13,12,0,False,False
t4_domain_0004_anon,qwen2.5-14b,cot,0,True,False,True,2,1,0,False,False
t4_domain_0004_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,False,False
t4_domain_0004_anon,qwen2.5-14b,cot,2,True,False,True,11,5,0,False,False
t4_domain_0005_anon,qwen2.5-14b,cot,0,True,False,True,1,1,0,False,False
t4_domain_0005_anon,qwen2.5-14b,cot,1,False,True,True,1,0,0,False,False
t4_domain_0005_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,False,False
t4_domain_0006_anon,qwen2.5-14b,cot,0,False,True,True,5,0,0,False,False
t4_domain_0006_anon,qwen2.5-14b,cot,1,True,False,True,3,3,0,False,False
t4_domain_0006_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,True,True
t4_domain_0007_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,True,True
t4_domain_0007_anon,qwen2.5-14b,cot,1,True,False,True,1,1,0,False,False
t4_domain_0007_anon,qwen2.5-14b,cot,2,True,False,True,1,1,0,False,False
t4_domain_0008_anon,qwen2.5-14b,cot,0,True,False,True,13,3,0,False,False
t4_domain_0008_anon,qwen2.5-14b,cot,1,False,True,True,1,0,0,False,False
t4_domain_0008_anon,qwen2.5-14b,cot,2,True,False,True,14,4,0,False,False
t4_domain_0009_anon,qwen2.5-14b,cot,0,False,True,True,3,0,0,True,False
t4_domain_0009_anon,qwen2.5-14b,cot,1,True,False,True,3,3,0,False,False
t4_domain_0009_anon,qwen2.5-14b,cot,2,True,False,True,1,1,0,False,False
t4_domain_0010_anon,qwen2.5-14b,cot,0,False,True,True,4,0,0,False,False
t4_domain_0010_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,True,True
t4_domain_0010_anon,qwen2.5-14b,cot,2,True,False,True,6,2,0,False,False
t4_domain_0011_anon,qwen2.5-14b,cot,0,True,False,True,1,1,0,False,False
t4_domain_0011_anon,qwen2.5-14b,cot,1,True,False,True,2,1,1,False,False
t4_domain_0011_anon,qwen2.5-14b,cot,2,True,False,False,8,1,1,False,False
t4_domain_0012_anon,qwen2.5-14b,cot,0,True,False,True,1,1,0,False,False
t4_domain_0012_anon,qwen2.5-14b,cot,1,True,False,True,3,1,1,False,False
t4_domain_0012_anon,qwen2.5-14b,cot,2,True,False,True,5,3,0,False,False
t4_domain_0013_anon,qwen2.5-14b,cot,0,True,False,True,2,1,1,True,True
t4_domain_0013_anon,qwen2.5-14b,cot,1,True,False,True,2,2,1,False,False
t4_domain_0013_anon,qwen2.5-14b,cot,2,False,True,True,1,0,0,False,False
t4_domain_0014_anon,qwen2.5-14b,cot,0,True,False,True,3,3,0,True,False
t4_domain_0014_anon,qwen2.5-14b,cot,1,True,False,True,11,1,0,False,False
t4_domain_0014_anon,qwen2.5-14b,cot,2,True,False,True,10,8,1,False,False
t4_domain_0015_anon,qwen2.5-14b,cot,0,True,False,True,4,2,1,False,False
t4_domain_0015_anon,qwen2.5-14b,cot,1,True,False,True,9,2,0,False,False
t4_domain_0015_anon,qwen2.5-14b,cot,2,True,False,True,3,2,1,False,False
t4_domain_0016_anon,qwen2.5-14b,cot,0,True,False,True,4,2,0,False,False
t4_domain_0016_anon,qwen2.5-14b,cot,1,True,False,True,5,2,1,False,False
t4_domain_0016_anon,qwen2.5-14b,cot,2,True,False,True,2,1,1,True,True
t4_domain_0017_anon,qwen2.5-14b,cot,0,True,False,True,1,1,0,False,False
t4_domain_0017_anon,qwen2.5-14b,cot,1,False,True,True,1,0,0,False,False
t4_domain_0017_anon,qwen2.5-14b,cot,2,True,False,True,4,3,1,False,False
t4_domain_0018_anon,qwen2.5-14b,cot,0,False,True,True,1,0,0,False,False
